Number of Run, Trial Count,Initial Average Hum,Average hum after algorithm, Initial Standard hum deviation,Standard deviation hum after algorithm,Initial Average tem,Average tem after algorithm, Initial Standard tem deviation,Standard deviation tem after algorithm,humAveIss ,humStdIss,temAveIss,temStdIss
81,80,50.0990983646,47.8490983646,2.96393119998,0.627340167393,70.5330615685,71.8663949018,2.71559180462,1.97421335797,0,0,1,1
82,12,51.2690337383,47.9357004049,3.02182141372,1.18337411945,69.4077826372,72.2411159705,2.21072829454,1.48910312167,0,0,0,0
83,10,50.0301990711,47.9468657377,3.09077651515,0.314113791931,69.574786251,72.6581195844,3.02613606435,0.692166707963,0,0,0,0
84,10,50.7707568784,47.9374235451,3.19730343273,0.545943946278,69.6129072153,72.6962405486,3.09645717114,0.645199954755,0,0,0,0
85,80,50.1101615484,47.9434948818,3.13050110875,0.79209920881,69.0521155954,71.8021155954,2.56438160626,1.93000926196,0,0,1,1
86,80,49.5037776128,47.8371109462,2.73397267687,1.44666909952,67.9824619423,72.399128609,2.54481335549,2.09253308965,0,0,0,1
87,20,50.9050437726,47.8217104393,3.05488626933,0.77733958818,70.1266933078,72.3766933078,2.8861966342,1.25849134022,0,0,0,0
88,12,49.1044772255,47.9378105588,2.83772778871,1.09924249643,69.5989850508,72.7656517174,3.56191639141,1.37771991719,0,0,0,0
89,14,49.2005504247,47.9505504247,3.42929390244,1.39550592811,69.985660876,72.735660876,3.21517886261,1.26409203146,0,0,0,0
90,21,49.7625157303,47.8458490637,2.81955880448,0.219582322186,70.2761896277,72.7761896277,2.52164640658,1.40159913687,0,0,0,0
91,80,50.0771750235,47.9938416902,3.08367735187,1.38307605552,68.9349676621,71.9349676621,2.76547840334,1.96240320045,0,0,1,1
92,80,49.39624293,48.14624293,2.55109361188,1.40947141135,69.2658076161,72.0991409495,3.07368251858,1.1980194166,1,0,0,0
93,80,50.3251236318,47.9917902984,2.84919252585,1.42367088874,68.510694928,71.9273615946,2.31375515287,2.004808573,0,0,1,1
94,20,48.9357469261,47.4357469261,2.69182130853,0.412555443808,69.417901088,72.167901088,2.65768148458,1.46307528867,0,0,0,0
95,80,49.2537472797,48.0037472797,2.63618840203,1.24170611378,69.6742489645,71.5909156312,2.54513677403,2.14042774367,1,0,1,1
96,7,49.2272246359,47.9772246359,2.83212617821,0.873232477184,70.5615289806,72.4781956473,2.82888388063,0.828930937801,0,0,0,0
97,80,49.319455885,47.569455885,2.49057713774,0.623873875622,70.7949541134,72.5449541134,2.64437747783,1.59116063498,0,0,0,1
98,8,50.3875092402,47.9708425736,2.75306318471,0.659491219105,71.6040004955,72.5206671622,2.86552382496,0.806718660177,0,0,0,0
99,11,50.4883287608,47.9883287608,2.91516859272,0.817794433568,71.2283325332,72.9783325332,3.20591422544,0.517832631233,0,0,0,0
100,80,48.8131327855,47.9797994521,2.9105853762,0.993675526711,69.9809184041,71.8142517374,2.01420756829,1.88670410025,0,0,1,1,0,59
1,80,50.2949677717,47.7116344383,3.07678548287,0.692749447752,69.0444163281,71.6277496614,2.69465995728,2.45325392149,0,0,1,1
2,80,49.2776523975,47.8609857309,2.66718540519,0.509796479909,68.8486530339,72.4319863673,2.34785699985,1.54835705724,0,0,0,1
3,80,50.3673775443,47.7007108776,1.90790071011,0.364502158368,70.1496039199,72.4829372532,3.36482731142,2.18893036978,0,0,0,1
4,7,49.9437958519,47.9437958519,2.60017089611,0.450650763138,69.468895453,72.468895453,2.51715531754,1.34712345637,0,0,0,0
5,80,51.1771853222,48.2605186556,2.69400966811,1.94632823497,70.8847417543,72.7180750876,3.02618216693,0.757424496208,1,1,0,0
6,80,49.7198821976,48.0532155309,2.99921094263,1.34303134748,70.1148639393,72.6981972726,3.1010412039,0.852571338592,1,0,0,0
